"telescope_name","instrument_name","observation_id","field_id","ra","dec","target_name","obstime","filt","exposure_time","airmass","seeing","limmag"
"Palomar 1.2m","ZTF","210941895","348","26.34837","-9.85","","2022-10-11T10:03:17.997102","ztfi","30","","1.8309400081634521","19.219100952148438"
"Palomar 1.2m","ZTF","210941943","347","19.29919","-9.85","","2022-10-11T10:03:59.002553","ztfi","30","","1.792834997177124","19.28955078125"
"Palomar 1.2m","ZTF","210941989","398","15.76442","-2.65","","2022-10-11T10:04:38.997105","ztfi","30","","1.8166600465774536","19.340700149536133"
"Palomar 1.2m","ZTF","210942041","551","8.62509","18.95","","2022-10-11T10:05:24.002896","ztfi","30","","1.8039400577545166","19.464799880981445"
"Palomar 1.2m","ZTF","210942089","500","8.75787","11.75","","2022-10-11T10:06:04.999697","ztfi","30","","1.639120101928711","19.45145034790039"
"Palomar 1.2m","ZTF","210942146","349","33.39756","-9.85","","2022-10-11T10:06:54.999345","ztfi","30","","2.0366599559783936","19.320199966430664"
"Palomar 1.2m","ZTF","210942194","299","37.03675","-17.05","","2022-10-11T10:07:35.996145","ztfi","30","","1.9178249835968018","19.209598541259766"
"Palomar 1.2m","ZTF","210942241","350","40.44674","-9.85","","2022-10-11T10:08:17.001596","ztfi","30","","1.8778749704360962","19.353851318359375"
"Palomar 1.2m","ZTF","210942289","300","44.11868","-17.05","","2022-10-11T10:08:57.998396","ztfi","30","","1.8295750617980957","19.341949462890625"
"Palomar 1.2m","ZTF","210942336","351","47.49593","-9.85","","2022-10-11T10:09:39.003847","ztfi","30","","1.9639599323272705","19.27680015563965"
"Palomar 1.2m","ZTF","210942384","301","51.20061","-17.05","","2022-10-11T10:10:20.000647","ztfi","30","","1.9049949645996094","19.322650909423828"
"Palomar 1.2m","ZTF","210942431","352","54.54511","-9.85","","2022-10-11T10:11:00.997447","ztfi","30","","2.071655035018921","19.34415054321289"
"Palomar 1.2m","ZTF","210942478","353","61.5943","-9.85","","2022-10-11T10:11:41.000650","ztfi","30","","2.0142250061035156","19.463848114013672"
"Palomar 1.2m","ZTF","210942525","405","64.96635","-2.65","","2022-10-11T10:12:21.997451","ztfi","30","","2.1128649711608887","19.53900146484375"
"Palomar 1.2m","ZTF","210942572","406","71.99519","-2.65","","2022-10-11T10:13:03.002861","ztfi","30","","2.006234884262085","19.58679962158203"
"Palomar 1.2m","ZTF","210942619","457","75.34792","4.55","","2022-10-11T10:13:42.997454","ztfi","30","","1.7196300029754639","19.663949966430664"
"Palomar 1.2m","ZTF","210942677","514","106.74867","11.75","","2022-10-11T10:14:32.997102","ztfi","30","","1.6769499778747559","19.585350036621094"
"Palomar 1.2m","ZTF","210942725","564","102.73929","18.95","","2022-10-11T10:15:14.996150","ztfi","30","","1.7922499179840088","19.576950073242188"
"Palomar 1.2m","ZTF","210942771","565","109.79245","18.95","","2022-10-11T10:15:54.999353","ztfi","30","","1.8377799987792969","19.510950088500977"
"Palomar 1.2m","ZTF","210942819","614","106.21029","26.15","","2022-10-11T10:16:35.996153","ztfi","30","","1.6458649635314941","19.695648193359375"
"Palomar 1.2m","ZTF","210942866","615","113.692","26.15","","2022-10-11T10:17:17.001604","ztfi","30","","1.600064992904663","19.622900009155273"
"Palomar 1.2m","ZTF","210942913","662","109.7905","33.35","","2022-10-11T10:17:56.996157","ztfi","30","","1.5729749202728271","19.7544002532959"
"Palomar 1.2m","ZTF","210942960","706","106.08185","40.55","","2022-10-11T10:18:38.001607","ztfi","30","","1.5037949085235596","19.8177490234375"
"Palomar 1.2m","ZTF","210943008","747","110.12762","47.75","","2022-10-11T10:19:18.998407","ztfi","30","","1.63018000125885","19.72545051574707"
"Palomar 1.2m","ZTF","210943055","782","103.90195","54.95","","2022-10-11T10:20:00.003858","ztfi","30","","1.5792700052261353","19.82254981994629"
"Palomar 1.2m","ZTF","210943104","838","94.28571","69.35","","2022-10-11T10:20:42.002866","ztfi","30","","1.6046600341796875","19.709548950195312"
"Palomar 1.2m","ZTF","210943152","871","100","83.75","","2022-10-11T10:21:24.001914","ztfi","30","","1.8848899602890015","19.41699981689453"
"Palomar 1.2m","ZTF","210943199","858","108","76.55","","2022-10-11T10:22:03.996466","ztfi","30","","1.6453399658203125","19.617198944091797"
"Palomar 1.2m","ZTF","210943246","839","111.42857","69.35","","2022-10-11T10:22:45.001917","ztfi","30","","1.6102900505065918","19.66819953918457"
"Palomar 1.2m","ZTF","210943293","814","113.33333","62.15","","2022-10-11T10:23:25.998717","ztfi","30","","1.5809550285339355","19.71955108642578"
"Palomar 1.2m","ZTF","210943341","783","114.82671","54.95","","2022-10-11T10:24:07.004168","ztfi","30","","1.6264050006866455","19.70025062561035"
"Palomar 1.2m","ZTF","210943391","840","128.57143","69.35","","2022-10-11T10:24:49.996813","ztfi","30","","1.7325499057769775","19.546100616455078"
"Palomar 1.2m","ZTF","210943437","859","132","76.55","","2022-10-11T10:25:30.000016","ztfi","30","","1.854140043258667","19.4689998626709"
"Palomar 1.2m","ZTF","210943484","872","140","83.75","","2022-10-11T10:26:10.996816","ztfi","30","","1.8681700229644775","19.397300720214844"
"Palomar 1.2m","ZTF","210943535","816","140","62.15","","2022-10-11T10:26:55.000319","ztfi","30","","1.7260100841522217","19.47064971923828"
"Palomar 1.2m","ZTF","210943583","785","136.67622","54.95","","2022-10-11T10:27:35.997120","ztfi","30","","1.8138149976730347","19.452800750732422"
"Palomar 1.2m","ZTF","210943630","709","131.9323","40.55","","2022-10-11T10:28:17.002570","ztfi","30","","2.096524953842163","19.297950744628906"
"Palomar 1.2m","ZTF","210943680","748","119.55231","47.75","","2022-10-11T10:29:00.003826","ztfi","30","","1.7280750274658203","19.614601135253906"
"Palomar 1.2m","ZTF","210943726","707","114.69867","40.55","","2022-10-11T10:29:39.998419","ztfi","30","","1.6634800434112549","19.68830108642578"
"Palomar 1.2m","ZTF","210943774","663","117.64379","33.35","","2022-10-11T10:30:21.003829","ztfi","30","","1.6727049350738525","19.60955047607422"
"Palomar 1.2m","ZTF","210944002","252","52.91189","-24.25","","2022-10-11T10:33:37.995840","ztfr","300","","2.157014846801758","20.719600677490234"
"Palomar 1.2m","ZTF","210944362","301","51.20061","-17.05","","2022-10-11T10:38:49.001275","ztfr","300","","2.124569892883301","20.80500030517578"
"Palomar 1.2m","ZTF","210945032","647","353.436","26.15","","2022-10-11T10:48:28.002238","ztfr","30","","2.1682400703430176","19.299251556396484"
"Palomar 1.2m","ZTF","210947880","708","123.31548","40.55","","2022-10-11T11:29:29.002569","ztfr","30","","1.7215650081634521","20.19300079345703"
"Palomar 1.2m","ZTF","210948581","815","126.66667","62.15","","2022-10-11T11:39:34.001299","ztfr","300","","1.7787450551986694","21.45560073852539"
"Palomar 1.2m","ZTF","210948940","859","132","76.55","","2022-10-11T11:44:44.998083","ztfr","300","","1.863110065460205","21.27454948425293"
"Palomar 1.2m","ZTF","210949302","815","126.66667","62.15","","2022-10-11T11:49:56.997115","ztfr","30","","1.4853949546813965","20.349700927734375"
"Palomar 1.2m","ZTF","210949350","748","119.55231","47.75","","2022-10-11T11:50:38.996163","ztfr","30","","1.518725037574768","20.383699417114258"
"Palomar 1.2m","ZTF","210950096","709","131.9323","40.55","","2022-10-11T12:01:22.995848","ztfr","30","","1.7523549795150757","20.179149627685547"
"Palomar 1.2m","ZTF","210950142","750","138.40169","47.75","","2022-10-11T12:02:02.999051","ztfr","300","","2.027780055999756","21.373300552368164"
"Palomar 1.2m","ZTF","210950503","816","140","62.15","","2022-10-11T12:07:14.998083","ztfr","300","","2.0000500679016113","21.329349517822266"
"Palomar 1.2m","ZTF","210950863","841","145.71429","69.42","","2022-10-11T12:12:26.003518","ztfr","300","","1.9938249588012695","21.311800003051758"
"Palomar 1.2m","ZTF","210951228","784","125.75146","54.95","","2022-10-11T12:17:41.000642","ztfr","30","","1.6964149475097656","20.29399871826172"
"Palomar 1.2m","ZTF","210953741","708","123.31548","40.55","","2022-10-11T12:53:53.001615","ztfr","30","","1.7620199918746948","20.042699813842773"
"Palomar 1.2m","ZTF","210953789","665","133.35036","33.35","","2022-10-11T12:54:33.998415","ztfr","300","","2.135344982147217","20.81264877319336"
"Palomar 1.2m","ZTF","211011444","582","230.77318","18.95","","2022-10-12T02:44:47.996176","ztfr","30","","2.6719400882720947","19.36199951171875"
"Palomar 1.2m","ZTF","211011490","532","236.05067","11.75","","2022-10-12T02:45:27.999379","ztfr","30","","3.0848300457000732","19.21994972229004"
"Palomar 1.2m","ZTF","211011538","582","230.77318","18.95","","2022-10-12T02:46:08.996179","ztfr","30","","2.8186399936676025","19.297300338745117"
"Palomar 1.2m","ZTF","211011585","532","236.05067","11.75","","2022-10-12T02:46:50.001589","ztfr","30","","3.054965019226074","19.222450256347656"
"Palomar 1.2m","ZTF","211011633","582","230.77318","18.95","","2022-10-12T02:47:30.998390","ztfr","30","","3.6981101036071777","18.982799530029297"
"Palomar 1.2m","ZTF","211011679","532","236.05067","11.75","","2022-10-12T02:48:11.001593","ztfr","30","","2.5964198112487793","19.379100799560547"
"Palomar 1.2m","ZTF","211011726","582","230.77318","18.95","","2022-10-12T02:48:51.998393","ztfr","30","","2.751889944076538","19.300600051879883"
"Palomar 1.2m","ZTF","211011773","532","236.05067","11.75","","2022-10-12T02:49:32.001596","ztfr","30","","2.7186501026153564","19.30150032043457"
"Palomar 1.2m","ZTF","211011820","582","230.77318","18.95","","2022-10-12T02:50:12.998396","ztfr","30","","2.6104397773742676","19.334449768066406"
"Palomar 1.2m","ZTF","211011868","532","236.05067","11.75","","2022-10-12T02:50:54.003847","ztfr","30","","2.522634983062744","19.40945053100586"
"Palomar 1.2m","ZTF","211011916","431","248.97","-2.65","","2022-10-12T02:51:36.002895","ztfr","30","","2.612100124359131","19.419050216674805"
"Palomar 1.2m","ZTF","211011964","482","246.98422","4.55","","2022-10-12T02:52:16.999695","ztfr","30","","2.2356648445129395","19.683000564575195"
"Palomar 1.2m","ZTF","211012011","533","243.02578","11.75","","2022-10-12T02:52:57.996495","ztfr","30","","2.3284201622009277","19.64284896850586"
"Palomar 1.2m","ZTF","211012064","677","227.58979","33.35","","2022-10-12T02:53:43.995844","ztfr","30","","2.123260021209717","19.67530059814453"
"Palomar 1.2m","ZTF","211012112","631","233.39943","26.15","","2022-10-12T02:54:25.001294","ztfr","30","","2.2346248626708984","19.675098419189453"
"Palomar 1.2m","ZTF","211012453","635","263.32629","26.15","","2022-10-12T02:59:19.996797","ztfg","30","","2.306495189666748","20.148151397705078"
"Palomar 1.2m","ZTF","211013847","647","353.436","26.15","","2022-10-12T03:19:23.998072","ztfg","30","","1.9758450984954834","19.98164939880371"
"Palomar 1.2m","ZTF","211013894","646","345.9104","26.15","","2022-10-12T03:20:05.003522","ztfg","30","","1.9556699991226196","20.13195037841797"
"Palomar 1.2m","ZTF","211013988","645","338.3848","26.15","","2022-10-12T03:21:26.003526","ztfg","30","","1.8178000450134277","20.274499893188477"
"Palomar 1.2m","ZTF","211014035","644","330.8592","26.15","","2022-10-12T03:22:07.000326","ztfg","30","","1.9516549110412598","20.268749237060547"
"Palomar 1.2m","ZTF","211014083","596","332.376","18.95","","2022-10-12T03:22:47.997126","ztfg","30","","1.904710054397583","20.2992000579834"
"Palomar 1.2m","ZTF","211015377","825","260","62.15","","2022-10-12T03:41:25.995850","ztfg","30","","2.133150100708008","19.994150161743164"
"Palomar 1.2m","ZTF","211015756","651","23.92567","33.35","","2022-10-12T03:46:53.996163","ztfg","30","","2.134505033493042","19.32765007019043"
"Palomar 1.2m","ZTF","211015807","601","8.4872","26.15","","2022-10-12T03:47:37.999666","ztfg","30","","2.0054500102996826","19.71969985961914"
"Palomar 1.2m","ZTF","211015854","600","0.9616","26.15","","2022-10-12T03:48:18.002869","ztfg","30","","2.201154947280884","19.813949584960938"
"Palomar 1.2m","ZTF","211016431","545","326.85237","11.75","","2022-10-12T03:56:36.997426","ztfg","30","","2.065150022506714","17.285200119018555"
"Palomar 1.2m","ZTF","211016479","544","319.86812","11.75","","2022-10-12T03:57:18.002877","ztfg","30","","1.9439500570297241","17.887399673461914"
"Palomar 1.2m","ZTF","211023972","1682","284.164","29.75","","2022-10-12T05:45:11.998098","ztfr","30","","1.9857399463653564","19.822599411010742"
"Palomar 1.2m","ZTF","211024018","1682","284.164","29.75","","2022-10-12T05:45:52.001260","ztfr","30","","1.8685450553894043","19.88129997253418"
"Palomar 1.2m","ZTF","211024065","1682","284.164","29.75","","2022-10-12T05:46:32.998061","ztfr","30","","1.7748150825500488","19.96769905090332"
"Palomar 1.2m","ZTF","211024113","1683","291.8235","29.75","","2022-10-12T05:47:14.003511","ztfr","30","","1.9453799724578857","19.91455078125"
"Palomar 1.2m","ZTF","211024160","1683","291.8235","29.75","","2022-10-12T05:47:55.000311","ztfr","30","","1.9484549760818481","19.934398651123047"
"Palomar 1.2m","ZTF","211024207","1683","291.8235","29.75","","2022-10-12T05:48:35.003514","ztfr","30","","1.991974949836731","19.879501342773438"
"Palomar 1.2m","ZTF","211024254","1684","299.483","29.75","","2022-10-12T05:49:16.000315","ztfr","30","","1.9778499603271484","20.013099670410156"
"Palomar 1.2m","ZTF","211024302","1684","299.483","29.75","","2022-10-12T05:49:56.997115","ztfr","30","","1.9022600650787354","20.044599533081055"
"Palomar 1.2m","ZTF","211024348","1684","299.483","29.75","","2022-10-12T05:50:37.000318","ztfr","30","","1.7762949466705322","20.136249542236328"
"Palomar 1.2m","ZTF","211024396","1685","307.14268","29.75","","2022-10-12T05:51:18.999366","ztfr","30","","1.9790599346160889","20.098899841308594"
"Palomar 1.2m","ZTF","211024443","1685","307.14268","29.75","","2022-10-12T05:51:59.002569","ztfr","30","","1.7566649913787842","20.201749801635742"
"Palomar 1.2m","ZTF","211024490","1685","307.14268","29.75","","2022-10-12T05:52:39.999369","ztfr","30","","1.6813650131225586","20.225448608398438"
"Palomar 1.2m","ZTF","211024543","1682","284.164","29.75","","2022-10-12T05:53:25.998717","ztfr","30","","2.0502848625183105","19.703201293945312"
"Palomar 1.2m","ZTF","211024591","1682","284.164","29.75","","2022-10-12T05:54:07.004168","ztfr","30","","1.984724998474121","19.755399703979492"
"Palomar 1.2m","ZTF","211024638","1682","284.164","29.75","","2022-10-12T05:54:48.000968","ztfr","30","","1.9410749673843384","19.79465103149414"
"Palomar 1.2m","ZTF","211024686","1683","291.8235","29.75","","2022-10-12T05:55:28.997768","ztfr","30","","1.971964955329895","19.89134979248047"
"Palomar 1.2m","ZTF","211024732","1683","291.8235","29.75","","2022-10-12T05:56:09.000971","ztfr","30","","1.831470012664795","19.961151123046875"
"Palomar 1.2m","ZTF","211024780","1683","291.8235","29.75","","2022-10-12T05:56:49.997772","ztfr","30","","1.8523600101470947","19.832199096679688"
"Palomar 1.2m","ZTF","211024827","1684","299.483","29.75","","2022-10-12T05:57:31.003182","ztfr","30","","1.8156750202178955","20.038848876953125"
"Palomar 1.2m","ZTF","211024874","1684","299.483","29.75","","2022-10-12T05:58:11.999982","ztfr","30","","1.7675399780273438","20.070899963378906"
"Palomar 1.2m","ZTF","211024921","1684","299.483","29.75","","2022-10-12T05:58:52.003185","ztfr","30","","1.7811449766159058","20.110050201416016"
"Palomar 1.2m","ZTF","211024968","1685","307.14268","29.75","","2022-10-12T05:59:32.999986","ztfr","30","","1.9285900592803955","20.07444953918457"
"Palomar 1.2m","ZTF","211025016","1685","307.14268","29.75","","2022-10-12T06:00:13.996786","ztfr","30","","1.721940040588379","20.214550018310547"
"Palomar 1.2m","ZTF","211025062","1685","307.14268","29.75","","2022-10-12T06:00:53.999989","ztfr","30","","1.8037049770355225","20.129348754882812"
"Palomar 1.2m","ZTF","211025116","1682","284.164","29.75","","2022-10-12T06:01:41.001585","ztfr","30","","1.9354350566864014","19.700698852539062"
"Palomar 1.2m","ZTF","211025163","1682","284.164","29.75","","2022-10-12T06:02:20.996177","ztfr","30","","1.959165096282959","19.62380027770996"
"Palomar 1.2m","ZTF","211025210","1682","284.164","29.75","","2022-10-12T06:03:02.001588","ztfr","30","","1.8359349966049194","19.520401000976562"
"Palomar 1.2m","ZTF","211025258","1683","291.8235","29.75","","2022-10-12T06:03:42.998388","ztfr","30","","1.8745850324630737","19.44934844970703"
"Palomar 1.2m","ZTF","211025305","1683","291.8235","29.75","","2022-10-12T06:04:24.003839","ztfr","30","","1.9047300815582275","19.413551330566406"
"Palomar 1.2m","ZTF","211025351","1683","291.8235","29.75","","2022-10-12T06:05:03.998391","ztfr","30","","1.9514350891113281","19.58755111694336"
"Palomar 1.2m","ZTF","211025399","1684","299.483","29.75","","2022-10-12T06:05:45.003842","ztfr","30","","2.017439842224121","19.893001556396484"
"Palomar 1.2m","ZTF","211025446","1684","299.483","29.75","","2022-10-12T06:06:26.000642","ztfr","30","","1.9759399890899658","19.89620018005371"
"Palomar 1.2m","ZTF","211025493","1684","299.483","29.75","","2022-10-12T06:07:06.003845","ztfr","30","","2.033945083618164","19.578399658203125"
"Palomar 1.2m","ZTF","211025540","1685","307.14268","29.75","","2022-10-12T06:07:47.000645","ztfr","30","","1.8644800186157227","19.957550048828125"
"Palomar 1.2m","ZTF","211025587","1685","307.14268","29.75","","2022-10-12T06:08:27.997446","ztfr","30","","1.739050030708313","20.093250274658203"
"Palomar 1.2m","ZTF","211025635","1685","307.14268","29.75","","2022-10-12T06:09:09.002896","ztfr","30","","1.744974970817566","19.757801055908203"
"Palomar 1.2m","ZTF","211025688","1682","284.164","29.75","","2022-10-12T06:09:55.002244","ztfr","30","","2.058889865875244","19.093700408935547"
"Palomar 1.2m","ZTF","211025736","1682","284.164","29.75","","2022-10-12T06:10:35.999045","ztfr","30","","2.0536000728607178","18.951549530029297"
"Palomar 1.2m","ZTF","211025782","1682","284.164","29.75","","2022-10-12T06:11:16.002248","ztfr","30","","2.058199882507324","19.042800903320312"
"Palomar 1.2m","ZTF","211025829","1683","291.8235","29.75","","2022-10-12T06:11:56.999048","ztfr","30","","1.9235899448394775","18.833999633789062"
"Palomar 1.2m","ZTF","211025877","1683","291.8235","29.75","","2022-10-12T06:12:37.995848","ztfr","30","","1.921834945678711","17.43090057373047"
"Palomar 1.2m","ZTF","211025924","1683","291.8235","29.75","","2022-10-12T06:13:19.001299","ztfr","30","","1.8881950378417969","16.57175064086914"
"Palomar 1.2m","ZTF","211025972","1684","299.483","29.75","","2022-10-12T06:13:59.998099","ztfr","30","","2.3680500984191895","16.021499633789062"
"Palomar 1.2m","ZTF","211026018","1684","299.483","29.75","","2022-10-12T06:14:40.001262","ztfr","30","","2.352560043334961","16.472900390625"
"Palomar 1.2m","ZTF","211026065","1684","299.483","29.75","","2022-10-12T06:15:20.998062","ztfr","30","","2.1597249507904053","16.83514976501465"
"Palomar 1.2m","ZTF","211026113","1685","307.14268","29.75","","2022-10-12T06:16:02.003513","ztfr","30","","2.179075002670288","18.23819923400879"
"Palomar 1.2m","ZTF","211026160","1685","307.14268","29.75","","2022-10-12T06:16:43.000313","ztfr","30","","1.9681899547576904","18.84415054321289"
"Palomar 1.2m","ZTF","211026207","1685","307.14268","29.75","","2022-10-12T06:17:23.003516","ztfr","30","","2.0022048950195312","19.30299949645996"
"Palomar 1.2m","ZTF","211026261","1682","284.164","29.75","","2022-10-12T06:18:09.996462","ztfr","30","","2.654589891433716","17.310298919677734"
"Palomar 1.2m","ZTF","211026307","1682","284.164","29.75","","2022-10-12T06:18:49.999664","ztfr","30","","2.5614748001098633","18.114999771118164"
"Palomar 1.2m","ZTF","211026355","1682","284.164","29.75","","2022-10-12T06:19:30.996465","ztfr","30","","2.51739501953125","18.66900062561035"
"Palomar 1.2m","ZTF","211026402","1683","291.8235","29.75","","2022-10-12T06:20:12.001915","ztfr","30","","2.453460216522217","19.100849151611328"
"Palomar 1.2m","ZTF","211026975","350","40.44674","-9.85","","2022-10-12T06:28:26.996173","ztfr","30","","2.0380349159240723","19.218700408935547"
"Palomar 1.2m","ZTF","211027293","295","8.70904","-17.05","","2022-10-12T06:33:01.998704","ztfr","300","","2.042479991912842","21.030799865722656"
"Palomar 1.2m","ZTF","211027868","546","333.83662","11.75","","2022-10-12T06:41:18.003860","ztfr","30","","1.681439995765686","20.21725082397461"
"Palomar 1.2m","ZTF","211027915","1541","334.52308","8.15","","2022-10-12T06:41:59.000660","ztfr","30","","1.6510999202728271","20.23780059814453"
"Palomar 1.2m","ZTF","211027962","1541","334.52308","8.15","","2022-10-12T06:42:39.997420","ztfr","30","","1.4900400638580322","20.330249786376953"
"Palomar 1.2m","ZTF","211028009","1593","340.23348","15.35","","2022-10-12T06:43:20.000623","ztfr","30","","1.5654549598693848","20.314701080322266"
"Palomar 1.2m","ZTF","211028056","1592","333.1187","15.35","","2022-10-12T06:44:00.997423","ztfr","30","","1.5842700004577637","20.30474853515625"
"Palomar 1.2m","ZTF","211028104","1642","339.00529","22.55","","2022-10-12T06:44:42.002874","ztfr","30","","1.5871200561523438","20.301448822021484"
"Palomar 1.2m","ZTF","211028151","1642","339.00529","22.55","","2022-10-12T06:45:22.999674","ztfr","30","","1.5264400243759155","20.349599838256836"
"Palomar 1.2m","ZTF","211028197","1592","333.1187","15.35","","2022-10-12T06:46:03.002877","ztfr","30","","1.5666099786758423","20.306249618530273"
"Palomar 1.2m","ZTF","211028245","1593","340.23348","15.35","","2022-10-12T06:46:43.999677","ztfr","30","","1.5829299688339233","20.277450561523438"
"Palomar 1.2m","ZTF","211028292","1643","346.393","22.55","","2022-10-12T06:47:24.996478","ztfr","30","","1.5108749866485596","20.31800079345703"
"Palomar 1.2m","ZTF","211028339","1643","346.393","22.55","","2022-10-12T06:48:04.999681","ztfr","30","","1.4437350034713745","20.364849090576172"
"Palomar 1.2m","ZTF","211028386","1691","353.10079","29.75","","2022-10-12T06:48:45.996481","ztfr","30","","1.476989984512329","20.269100189208984"
"Palomar 1.2m","ZTF","211028434","1690","345.44111","29.75","","2022-10-12T06:49:27.001931","ztfr","30","","1.4502450227737427","20.30875015258789"
"Palomar 1.2m","ZTF","211028481","1689","337.78142","29.75","","2022-10-12T06:50:07.998732","ztfr","30","","1.6909099817276","20.166400909423828"
"Palomar 1.2m","ZTF","211028528","1689","337.78142","29.75","","2022-10-12T06:50:49.004142","ztfr","30","","1.5024299621582031","19.71099853515625"
"Palomar 1.2m","ZTF","211028575","1732","338.724","36.95","","2022-10-12T06:51:28.998735","ztfr","30","","1.6208000183105469","18.907100677490234"
"Palomar 1.2m","ZTF","211028622","1732","338.724","36.95","","2022-10-12T06:52:10.004145","ztfr","30","","1.6187700033187866","18.493850708007812"
"Palomar 1.2m","ZTF","211028670","1731","330.3425","36.95","","2022-10-12T06:52:51.000946","ztfr","30","","1.6445749998092651","18.32645034790039"
"Palomar 1.2m","ZTF","211028716","1731","330.3425","36.95","","2022-10-12T06:53:31.004148","ztfr","30","","1.5689399242401123","18.797550201416016"
"Palomar 1.2m","ZTF","211028763","1771","340.05646","44.15","","2022-10-12T06:54:12.000949","ztfr","30","","1.8387700319290161","19.955699920654297"
"Palomar 1.2m","ZTF","211028811","1771","340.05646","44.15","","2022-10-12T06:54:52.997749","ztfr","30","","1.615725040435791","20.142799377441406"
"Palomar 1.2m","ZTF","211028858","1807","342.47474","51.35","","2022-10-12T06:55:34.003200","ztfr","30","","1.6436200141906738","20.08555030822754"
"Palomar 1.2m","ZTF","211028905","1807","342.47474","51.35","","2022-10-12T06:56:13.997752","ztfr","30","","1.4981451034545898","20.22784996032715"
"Palomar 1.2m","ZTF","211028952","1806","332.5724","51.35","","2022-10-12T06:56:55.003203","ztfr","30","","1.5265300273895264","20.188600540161133"
"Palomar 1.2m","ZTF","211029000","1806","332.5724","51.35","","2022-10-12T06:57:36.000003","ztfr","30","","1.5987850427627563","20.15999984741211"
"Palomar 1.2m","ZTF","211029047","1836","330.98986","58.55","","2022-10-12T06:58:16.996804","ztfr","30","","1.6651849746704102","20.13949966430664"
"Palomar 1.2m","ZTF","211029094","1836","330.98986","58.55","","2022-10-12T06:58:58.002254","ztfr","30","","1.6430649757385254","20.134750366210938"
"Palomar 1.2m","ZTF","211029141","1805","322.653","51.35","","2022-10-12T06:59:37.996807","ztfr","30","","1.5669300556182861","20.20130157470703"
"Palomar 1.2m","ZTF","211029188","1805","322.653","51.35","","2022-10-12T07:00:19.002257","ztfr","30","","1.6319149732589722","20.15489959716797"
"Palomar 1.2m","ZTF","211029245","644","330.8592","26.15","","2022-10-12T07:01:07.999698","ztfr","30","","1.5624200105667114","20.24264907836914"
"Palomar 1.2m","ZTF","211029292","1688","330.12174","29.75","","2022-10-12T07:01:48.996499","ztfr","30","","1.783250093460083","20.140399932861328"
"Palomar 1.2m","ZTF","211029340","1688","330.12174","29.75","","2022-10-12T07:02:30.001909","ztfr","30","","1.623729944229126","20.202449798583984"
"Palomar 1.2m","ZTF","211029387","1641","331.61757","22.55","","2022-10-12T07:03:10.998709","ztfr","30","","1.572969913482666","20.231948852539062"
"Palomar 1.2m","ZTF","211029434","1641","331.61757","22.55","","2022-10-12T07:03:51.001912","ztfr","30","","1.5896201133728027","20.209699630737305"
"Palomar 1.2m","ZTF","211029483","1690","345.44111","29.75","","2022-10-12T07:04:34.003208","ztfr","30","","1.889835000038147","20.038650512695312"
"Palomar 1.2m","ZTF","211029531","1691","353.10079","29.75","","2022-10-12T07:05:15.000008","ztfr","30","","1.6119699478149414","20.132099151611328"
"Palomar 1.2m","ZTF","211029577","1645","0.76047","29.75","","2022-10-12T07:05:55.003211","ztfr","30","","1.5536249876022339","20.098400115966797"
"Palomar 1.2m","ZTF","211029624","1645","0.76047","29.75","","2022-10-12T07:06:36.000011","ztfr","30","","1.4760000705718994","20.162799835205078"
"Palomar 1.2m","ZTF","211029674","1594","347.34826","15.35","","2022-10-12T07:07:19.001267","ztfr","30","","1.7585649490356445","20.048751831054688"
"Palomar 1.2m","ZTF","211029721","1594","347.34826","15.35","","2022-10-12T07:07:58.995860","ztfr","30","","1.5555799007415771","20.212949752807617"
"Palomar 1.2m","ZTF","211029768","1542","341.38252","8.15","","2022-10-12T07:08:40.001270","ztfr","30","","1.9309298992156982","19.958499908447266"
"Palomar 1.2m","ZTF","211029815","1542","341.38252","8.15","","2022-10-12T07:09:20.998070","ztfr","30","","1.7714550495147705","20.057649612426758"
"Palomar 1.2m","ZTF","211029862","1543","348.24196","8.15","","2022-10-12T07:10:01.001273","ztfr","30","","1.7187550067901611","20.028549194335938"
"Palomar 1.2m","ZTF","211029909","1543","348.24196","8.15","","2022-10-12T07:10:41.998073","ztfr","30","","1.6253149509429932","20.116748809814453"
"Palomar 1.2m","ZTF","211029957","1595","354.46304","15.35","","2022-10-12T07:11:23.003524","ztfr","30","","1.9199349880218506","19.94434928894043"
"Palomar 1.2m","ZTF","211030004","1595","354.46304","15.35","","2022-10-12T07:12:04.000324","ztfr","30","","1.5449299812316895","20.151899337768555"
"Palomar 1.2m","ZTF","211030052","1596","1.16843","22.55","","2022-10-12T07:12:44.997125","ztfr","30","","1.6034250259399414","20.127601623535156"
"Palomar 1.2m","ZTF","211030098","1596","1.16843","22.55","","2022-10-12T07:13:25.000328","ztfr","30","","1.5399749279022217","20.144750595092773"
"Palomar 1.2m","ZTF","211030145","1644","353.78071","22.55","","2022-10-12T07:14:05.997128","ztfr","30","","1.64493989944458","20.133251190185547"
"Palomar 1.2m","ZTF","211030193","1644","353.78071","22.55","","2022-10-12T07:14:47.002578","ztfr","30","","1.572890043258667","20.19515037536621"
"Palomar 1.2m","ZTF","211030244","1491","351.59431","0.95","","2022-10-12T07:15:30.997431","ztfr","30","","1.7184849977493286","19.995601654052734"
"Palomar 1.2m","ZTF","211030291","1491","351.59431","0.95","","2022-10-12T07:16:12.002882","ztfr","30","","1.7782150506973267","20.00909996032715"
